Record_ID,Date,Region,Crop,Rainfall_mm,Yield_kg,Price_GHS,Temperature_C,Farmer_Count,Revenue
12675,2023-09-24,Northern,Cocoa,13.08,0.0,14.42,30.6,344,0.0
12676,2023-09-24,Western,Maize,51.76,0.0,2.69,33.7,439,0.0
12677,2023-09-24,Western,Cassava,43.03,0.0,1.35,32.4,85,0.0
12678,2023-09-24,Western,Cocoa,33.05,0.0,13.51,25.1,292,0.0
12679,2023-09-24,Eastern,Maize,32.33,0.0,2.71,28.2,238,0.0
12680,2023-09-24,Eastern,Cassava,8.96,0.0,1.58,30.3,150,0.0
12681,2023-09-24,Eastern,Cocoa,6.0,0.0,15.68,33.0,120,0.0
12682,2023-09-25,Greater Accra,Maize,4.47,0.0,2.61,26.0,385,0.0
12683,2023-09-25,Greater Accra,Cassava,18.9,0.0,1.43,29.1,363,0.0
12684,2023-09-25,Greater Accra,Cocoa,11.72,0.0,14.47,33.2,199,0.0
12685,2023-09-25,Ashanti,Maize,24.42,0.0,3.48,29.8,238,0.0
12686,2023-09-25,Ashanti,Cassava,24.38,0.0,1.57,33.0,415,0.0
12687,2023-09-25,Ashanti,Cocoa,4.87,0.0,17.59,28.3,383,0.0
12688,2023-09-25,Northern,Maize,21.1,0.0,2.68,26.8,189,0.0
12689,2023-09-25,Northern,Cassava,13.22,0.0,1.31,27.7,438,0.0
12690,2023-09-25,Northern,Cocoa,3.83,0.0,16.39,30.4,303,0.0
12691,2023-09-25,Western,Cassava,12.96,0.0,1.48,28.5,226,0.0
12692,2023-09-25,Western,Cocoa,50.41,0.0,15.56,30.6,80,0.0
12693,2023-09-25,Eastern,Maize,24.61,0.0,3.33,29.5,173,0.0
12694,2023-09-25,Eastern,Cassava,30.24,0.0,1.33,32.2,157,0.0
12695,2023-09-25,Eastern,Cocoa,28.43,0.0,17.64,32.1,199,0.0
12696,2023-09-26,Greater Accra,Maize,4.66,0.0,3.01,33.0,412,0.0
12697,2023-09-26,Greater Accra,Cassava,19.36,0.0,1.26,29.0,91,0.0
12698,2023-09-26,Greater Accra,Cocoa,20.37,0.0,15.49,26.8,149,0.0
12699,2023-09-26,Ashanti,Cassava,10.08,0.0,1.51,31.1,224,0.0
12700,2023-09-26,Ashanti,Cocoa,15.12,0.0,15.39,31.4,133,0.0
12701,2023-09-26,Northern,Maize,23.71,0.0,3.11,24.5,499,0.0
12702,2023-09-26,Northern,Cassava,21.41,0.0,1.47,24.0,199,0.0
12703,2023-09-26,Western,Cassava,28.55,0.0,1.64,30.4,164,0.0
12704,2023-09-26,Western,Cocoa,41.59,0.0,15.04,32.6,64,0.0
12705,2023-09-26,Eastern,Cassava,24.85,0.0,1.2,24.7,420,0.0
12706,2023-09-26,Eastern,Cocoa,19.45,0.0,15.47,28.6,246,0.0
12707,2023-09-27,Greater Accra,Maize,14.67,0.0,2.89,29.9,252,0.0
12708,2023-09-27,Greater Accra,Cassava,4.42,0.0,1.59,24.6,260,0.0
12709,2023-09-27,Ashanti,Cassava,40.22,0.0,1.26,30.0,57,0.0
12710,2023-09-27,Northern,Maize,23.84,0.0,3.47,29.4,493,0.0
12711,2023-09-27,Northern,Cassava,23.25,0.0,1.35,32.5,84,0.0
12712,2023-09-27,Northern,Cocoa,27.36,0.0,15.72,28.0,169,0.0
12713,2023-09-27,Western,Maize,39.32,0.0,3.51,26.7,335,0.0
12714,2023-09-27,Western,Cassava,35.25,0.0,1.51,29.3,332,0.0
12715,2023-09-27,Western,Cocoa,42.59,0.0,14.29,34.0,61,0.0
12716,2023-09-27,Eastern,Maize,13.0,0.0,3.61,30.7,371,0.0
12717,2023-09-27,Eastern,Cassava,22.17,0.0,1.7,26.3,166,0.0
12718,2023-09-27,Eastern,Cocoa,12.67,0.0,13.84,28.0,72,0.0
12719,2023-09-28,Greater Accra,Maize,14.14,0.0,3.0,24.1,238,0.0
12720,2023-09-28,Greater Accra,Cassava,10.16,0.0,1.31,26.4,75,0.0
12721,2023-09-28,Greater Accra,Cocoa,8.22,0.0,13.26,30.4,478,0.0
12722,2023-09-28,Ashanti,Maize,24.77,0.0,3.51,33.0,468,0.0
12723,2023-09-28,Ashanti,Cassava,29.89,0.0,1.74,25.1,253,0.0
12724,2023-09-28,Ashanti,Cocoa,28.9,0.0,14.27,24.6,444,0.0
12725,2023-09-28,Northern,Maize,14.79,0.0,2.67,27.8,440,0.0
12726,2023-09-28,Northern,Cassava,7.83,0.0,1.4,31.2,91,0.0
12727,2023-09-28,Northern,Cocoa,15.71,0.0,17.43,24.6,384,0.0
12728,2023-09-28,Western,Maize,31.0,0.0,3.54,31.1,93,0.0
12729,2023-09-28,Western,Cassava,19.37,0.0,1.42,29.0,126,0.0
12730,2023-09-28,Eastern,Maize,26.46,0.0,3.23,26.6,247,0.0
12731,2023-09-28,Eastern,Cassava,10.97,0.0,1.65,28.8,452,0.0
12732,2023-09-28,Eastern,Cocoa,17.95,0.0,18.09,30.4,53,0.0
12733,2023-09-29,Greater Accra,Maize,16.25,0.0,3.37,25.2,441,0.0
12734,2023-09-29,Greater Accra,Cassava,23.14,0.0,1.71,32.3,216,0.0
12735,2023-09-29,Ashanti,Maize,23.02,0.0,3.54,30.8,92,0.0
12736,2023-09-29,Ashanti,Cocoa,42.39,0.0,16.81,32.8,349,0.0
12737,2023-09-29,Northern,Maize,17.8,0.0,3.27,24.5,168,0.0
12738,2023-09-29,Northern,Cassava,28.61,0.0,1.34,30.5,156,0.0
12739,2023-09-29,Northern,Cocoa,7.71,0.0,12.57,33.6,56,0.0
12740,2023-09-29,Western,Maize,11.35,0.0,2.74,32.1,359,0.0
12741,2023-09-29,Western,Cassava,29.87,0.0,1.36,25.4,476,0.0
12742,2023-09-29,Western,Cocoa,20.92,0.0,13.94,29.0,230,0.0
12743,2023-09-29,Eastern,Maize,25.02,0.0,3.11,33.7,207,0.0
12744,2023-09-29,Eastern,Cassava,25.54,0.0,1.47,25.4,51,0.0
12745,2023-09-29,Eastern,Cocoa,16.07,0.0,17.45,31.4,66,0.0
12746,2023-09-30,Greater Accra,Cassava,22.36,0.0,1.37,29.6,376,0.0
12747,2023-09-30,Greater Accra,Cocoa,7.43,0.0,16.84,33.1,74,0.0
12748,2023-09-30,Ashanti,Cassava,39.95,0.0,0.0,30.8,441,0.0
12749,2023-09-30,Ashanti,Cocoa,22.31,0.0,15.59,25.4,217,0.0
12750,2023-09-30,Northern,Maize,9.95,0.0,3.6,31.9,235,0.0
12751,2023-09-30,Northern,Cassava,15.6,0.0,1.43,24.2,478,0.0
12752,2023-09-30,Western,Maize,23.3,0.0,2.51,31.2,239,0.0
12753,2023-09-30,Western,Cocoa,25.82,0.0,13.07,26.2,265,0.0
12754,2023-09-30,Eastern,Maize,4.77,0.0,2.77,31.2,223,0.0
12755,2023-09-30,Eastern,Cocoa,12.07,0.0,14.35,33.1,490,0.0
12756,2023-10-01,Greater Accra,Maize,2.14,0.0,2.69,30.2,384,0.0
12757,2023-10-01,Greater Accra,Cassava,2.29,6915.24,1.37,26.3,263,9473.8788
12758,2023-10-01,Greater Accra,Cocoa,16.0,0.0,13.23,30.5,344,0.0
12759,2023-10-01,Ashanti,Maize,13.65,0.0,2.7,28.8,410,0.0
12760,2023-10-01,Ashanti,Cassava,8.5,0.0,1.11,27.0,410,0.0
12761,2023-10-01,Ashanti,Cocoa,24.95,0.0,12.92,33.2,265,0.0
12762,2023-10-01,Northern,Maize,3.41,0.0,2.7,27.0,84,0.0
12763,2023-10-01,Northern,Cassava,14.67,0.0,1.02,28.1,150,0.0
12764,2023-10-01,Northern,Cocoa,12.62,0.0,12.02,24.9,314,0.0
12765,2023-10-01,Western,Maize,39.79,0.0,2.3,27.4,240,0.0
12766,2023-10-01,Western,Cassava,33.5,14025.05,1.44,24.1,303,20196.071999999996
12767,2023-10-01,Western,Cocoa,15.83,0.0,13.67,25.6,186,0.0
12768,2023-10-01,Eastern,Maize,16.53,0.0,2.18,29.1,244,0.0
12769,2023-10-01,Eastern,Cassava,14.45,0.0,1.16,27.1,376,0.0
12770,2023-10-01,Eastern,Cocoa,9.72,0.0,12.38,27.4,274,0.0
12771,2023-10-02,Greater Accra,Cassava,22.62,0.0,1.46,28.2,219,0.0
12772,2023-10-02,Greater Accra,Cocoa,3.52,0.0,13.86,25.2,135,0.0
12773,2023-10-02,Ashanti,Maize,18.85,0.0,0.0,29.2,101,0.0
12774,2023-10-02,Ashanti,Cassava,23.3,0.0,1.19,29.1,233,0.0
12775,2023-10-02,Northern,Maize,30.89,0.0,2.25,33.4,482,0.0
12776,2023-10-02,Northern,Cocoa,23.24,0.0,12.4,29.0,421,0.0
12777,2023-10-02,Western,Cocoa,41.63,0.0,12.33,32.3,79,0.0
12778,2023-10-02,Eastern,Maize,26.24,0.0,2.67,27.5,337,0.0
12779,2023-10-02,Eastern,Cassava,18.0,0.0,1.44,27.9,220,0.0
12780,2023-10-02,Eastern,Cocoa,10.23,0.0,11.83,31.0,404,0.0
12781,2023-10-03,Greater Accra,Maize,17.6,0.0,2.44,28.1,216,0.0
12782,2023-10-03,Greater Accra,Cassava,5.61,7328.94,1.18,29.3,191,8648.1492
12783,2023-10-03,Ashanti,Maize,12.82,0.0,2.91,26.4,86,0.0
12784,2023-10-03,Ashanti,Cassava,29.65,17767.29,1.3,32.0,411,23097.477000000003
12785,2023-10-03,Northern,Maize,12.09,0.0,2.38,28.1,486,0.0
12786,2023-10-03,Northern,Cassava,26.04,12003.43,1.08,26.8,119,12963.7044
12787,2023-10-03,Northern,Cocoa,10.99,0.0,13.09,26.5,308,0.0
12788,2023-10-03,Western,Maize,31.25,2468.15,2.28,30.7,192,5627.382
12789,2023-10-03,Western,Cassava,16.67,10298.31,1.14,29.2,421,11740.0734
12790,2023-10-03,Western,Cocoa,30.31,0.0,14.16,25.7,308,0.0
12791,2023-10-03,Eastern,Maize,16.81,0.0,2.65,27.3,365,0.0
12792,2023-10-03,Eastern,Cassava,26.66,0.0,1.14,30.0,216,0.0
12793,2023-10-03,Eastern,Cocoa,7.53,0.0,12.86,26.8,156,0.0
12794,2023-10-04,Greater Accra,Maize,10.27,0.0,2.45,29.3,492,0.0
12795,2023-10-04,Greater Accra,Cocoa,8.14,0.0,15.49,31.5,374,0.0
12796,2023-10-04,Ashanti,Cassava,16.5,13349.65,1.07,27.5,419,14284.1255
12797,2023-10-04,Ashanti,Cocoa,18.66,413.95,12.78,25.8,342,5290.281
12798,2023-10-04,Northern,Maize,10.15,0.0,3.04,30.0,179,0.0
12799,2023-10-04,Northern,Cassava,0.0,0.0,1.11,27.0,475,0.0
12800,2023-10-04,Western,Maize,40.45,0.0,2.95,25.3,197,0.0
12801,2023-10-04,Western,Cassava,15.84,0.0,1.05,30.1,457,0.0
12802,2023-10-04,Western,Cocoa,32.45,0.0,12.79,27.0,473,0.0
12803,2023-10-04,Eastern,Maize,15.68,0.0,2.76,33.3,109,0.0
12804,2023-10-04,Eastern,Cassava,28.39,0.0,1.32,33.2,360,0.0
12805,2023-10-04,Eastern,Cocoa,29.33,0.0,14.25,32.2,122,0.0
12806,2023-10-05,Greater Accra,Maize,7.76,0.0,2.12,30.2,278,0.0
12807,2023-10-05,Greater Accra,Cassava,9.04,0.0,1.28,28.4,136,0.0
12808,2023-10-05,Greater Accra,Cocoa,9.02,0.0,13.76,24.6,84,0.0
12809,2023-10-05,Ashanti,Maize,19.16,2953.53,0.0,24.7,139,0.0
12810,2023-10-05,Ashanti,Cassava,34.08,0.0,1.17,31.4,424,0.0
12811,2023-10-05,Ashanti,Cocoa,6.57,0.0,12.37,26.7,57,0.0
12812,2023-10-05,Northern,Maize,11.89,0.0,2.27,25.4,69,0.0
12813,2023-10-05,Northern,Cocoa,24.19,0.0,12.98,28.3,93,0.0
12814,2023-10-05,Western,Maize,49.32,1311.29,2.14,26.2,288,2806.1606
12815,2023-10-05,Western,Cassava,11.26,0.0,1.23,31.3,177,0.0
12816,2023-10-05,Western,Cocoa,25.79,0.0,10.98,25.8,184,0.0
12817,2023-10-05,Eastern,Maize,14.78,0.0,2.71,31.1,478,0.0
12818,2023-10-05,Eastern,Cassava,24.65,0.0,1.13,29.5,373,0.0
12819,2023-10-06,Greater Accra,Maize,7.44,0.0,2.55,30.5,126,0.0
12820,2023-10-06,Greater Accra,Cocoa,4.8,0.0,10.65,29.6,249,0.0
12821,2023-10-06,Ashanti,Maize,17.81,0.0,2.12,31.7,408,0.0
12822,2023-10-06,Ashanti,Cassava,19.15,0.0,1.02,28.9,71,0.0
12823,2023-10-06,Ashanti,Cocoa,10.74,290.63,14.58,27.8,73,4237.3854
12824,2023-10-06,Northern,Maize,11.84,0.0,2.9,31.0,108,0.0
12825,2023-10-06,Northern,Cassava,19.55,0.0,1.44,30.6,434,0.0
12826,2023-10-06,Northern,Cocoa,19.96,0.0,11.35,26.5,421,0.0
12827,2023-10-06,Western,Maize,32.7,2535.11,2.13,29.0,245,5399.7843
12828,2023-10-06,Western,Cassava,17.19,0.0,1.23,25.8,164,0.0
12829,2023-10-06,Western,Cocoa,22.84,0.0,12.07,24.2,458,0.0
12830,2023-10-06,Eastern,Cassava,10.57,0.0,1.03,32.6,422,0.0
12831,2023-10-06,Eastern,Cocoa,31.02,352.89,12.65,29.7,461,4464.0585
12832,2023-10-07,Greater Accra,Maize,12.11,0.0,2.73,28.1,378,0.0
12833,2023-10-07,Greater Accra,Cassava,9.7,0.0,1.19,28.0,192,0.0
12834,2023-10-07,Greater Accra,Cocoa,10.99,350.76,10.74,33.2,314,3767.1624
12835,2023-10-07,Ashanti,Cassava,33.0,0.0,1.23,28.3,248,0.0
12836,2023-10-07,Ashanti,Cocoa,18.02,0.0,14.07,32.4,265,0.0
12837,2023-10-07,Northern,Maize,8.86,0.0,2.84,30.0,427,0.0
12838,2023-10-07,Northern,Cassava,24.94,0.0,1.38,32.4,468,0.0
12839,2023-10-07,Northern,Cocoa,28.14,425.26,13.48,28.3,258,5732.5048
12840,2023-10-07,Western,Maize,25.56,0.0,2.66,27.6,146,0.0
12841,2023-10-07,Western,Cassava,34.8,0.0,1.26,29.1,232,0.0
12842,2023-10-07,Western,Cocoa,34.09,555.82,11.22,27.4,495,6236.300400000001
12843,2023-10-07,Eastern,Maize,10.28,1324.09,2.91,29.3,69,3853.1019
12844,2023-10-07,Eastern,Cassava,12.86,0.0,1.37,33.5,384,0.0
12845,2023-10-07,Eastern,Cocoa,33.1,0.0,11.3,24.8,259,0.0
12846,2023-10-08,Greater Accra,Maize,15.26,1781.7,2.11,30.0,294,3759.3869999999997
12847,2023-10-08,Greater Accra,Cassava,15.29,0.0,1.48,30.2,318,0.0
12848,2023-10-08,Greater Accra,Cocoa,14.06,0.0,14.81,31.0,395,0.0
12849,2023-10-08,Ashanti,Maize,31.55,0.0,2.77,31.7,392,0.0
12850,2023-10-08,Ashanti,Cocoa,18.57,426.69,13.22,28.1,367,5640.8418
12851,2023-10-08,Northern,Cassava,19.56,0.0,1.18,29.8,464,0.0
12852,2023-10-08,Northern,Cocoa,17.82,0.0,13.26,31.6,125,0.0
12853,2023-10-08,Western,Maize,32.06,2334.95,2.32,24.5,399,5417.083999999999
12854,2023-10-08,Western,Cassava,48.77,0.0,1.39,24.3,396,0.0
12855,2023-10-08,Western,Cocoa,44.94,0.0,15.17,31.5,464,0.0
12856,2023-10-08,Eastern,Maize,4.27,0.0,2.25,32.9,64,0.0
12857,2023-10-08,Eastern,Cocoa,31.61,0.0,12.61,32.4,132,0.0
12858,2023-10-09,Greater Accra,Maize,7.32,0.0,2.36,24.5,366,0.0
12859,2023-10-09,Greater Accra,Cassava,5.2,0.0,1.39,28.3,271,0.0
12860,2023-10-09,Ashanti,Maize,35.79,2351.08,2.75,33.8,115,6465.469999999999
12861,2023-10-09,Ashanti,Cassava,26.2,0.0,1.25,31.5,306,0.0
12862,2023-10-09,Ashanti,Cocoa,14.64,0.0,10.74,24.4,337,0.0
12863,2023-10-09,Northern,Maize,1.29,0.0,2.93,31.3,98,0.0
12864,2023-10-09,Northern,Cassava,32.89,0.0,1.05,28.4,127,0.0
12865,2023-10-09,Western,Maize,15.22,0.0,2.48,33.4,117,0.0
12866,2023-10-09,Western,Cassava,0.0,0.0,1.43,24.9,126,0.0
12867,2023-10-09,Western,Cocoa,54.84,580.2,13.98,26.9,71,8111.196000000001
12868,2023-10-09,Eastern,Cassava,12.0,0.0,1.41,32.5,345,0.0
12869,2023-10-09,Eastern,Cocoa,16.22,297.9,13.26,26.6,492,3950.1539999999995
12870,2023-10-10,Greater Accra,Maize,26.01,0.0,2.44,29.6,361,0.0
12871,2023-10-10,Greater Accra,Cassava,28.03,0.0,1.26,25.5,357,0.0
12872,2023-10-10,Greater Accra,Cocoa,9.35,0.0,10.71,29.9,198,0.0
12873,2023-10-10,Ashanti,Maize,10.35,0.0,2.63,32.8,133,0.0
12874,2023-10-10,Ashanti,Cocoa,7.38,385.62,10.85,31.9,55,4183.977
12875,2023-10-10,Northern,Cassava,26.96,9658.75,1.39,32.8,319,13425.662499999999
12876,2023-10-10,Western,Maize,31.42,0.0,2.24,29.2,358,0.0
12877,2023-10-10,Western,Cassava,2.76,8222.4,1.27,32.0,113,10442.448
12878,2023-10-10,Western,Cocoa,25.85,0.0,11.19,31.4,155,0.0
12879,2023-10-10,Eastern,Maize,19.11,0.0,2.64,30.6,430,0.0
12880,2023-10-10,Eastern,Cassava,5.96,0.0,1.25,26.1,409,0.0
12881,2023-10-10,Eastern,Cocoa,8.38,206.59,11.83,25.2,255,2443.9597
12882,2023-10-11,Greater Accra,Maize,19.44,2536.69,2.54,25.9,59,6443.1926
12883,2023-10-11,Greater Accra,Cassava,10.9,0.0,1.11,26.3,473,0.0
12884,2023-10-11,Greater Accra,Cocoa,15.93,371.58,13.73,27.4,57,5101.7934
12885,2023-10-11,Ashanti,Cassava,32.53,0.0,1.4,24.2,485,0.0
12886,2023-10-11,Ashanti,Cocoa,0.0,0.0,13.78,29.6,402,0.0
12887,2023-10-11,Northern,Maize,1.74,1320.39,3.03,29.3,363,4000.7817
12888,2023-10-11,Northern,Cassava,18.73,8612.39,1.33,32.8,96,11454.4787
12889,2023-10-11,Northern,Cocoa,10.33,0.0,13.33,30.5,367,0.0
12890,2023-10-11,Western,Cassava,22.49,0.0,1.09,33.7,279,0.0
12891,2023-10-11,Western,Cocoa,13.49,0.0,12.09,27.8,79,0.0
12892,2023-10-11,Eastern,Maize,34.54,0.0,2.73,30.1,468,0.0
12893,2023-10-11,Eastern,Cassava,15.96,0.0,1.44,33.5,451,0.0
12894,2023-10-11,Eastern,Cocoa,29.44,0.0,13.79,31.1,128,0.0
12895,2023-10-12,Greater Accra,Maize,6.65,0.0,2.34,29.1,179,0.0
12896,2023-10-12,Greater Accra,Cassava,8.67,0.0,1.46,30.2,133,0.0
12897,2023-10-12,Greater Accra,Cocoa,5.86,214.58,14.71,26.7,372,3156.4718000000003
12898,2023-10-12,Ashanti,Maize,22.29,2146.66,3.07,30.0,290,6590.2462
12899,2023-10-12,Ashanti,Cassava,26.43,14510.02,1.41,26.9,54,20459.1282
12900,2023-10-12,Ashanti,Cocoa,44.28,0.0,11.19,24.5,439,0.0
12901,2023-10-12,Northern,Maize,24.14,0.0,2.38,24.7,223,0.0
12902,2023-10-12,Northern,Cassava,12.6,0.0,1.07,26.9,80,0.0
12903,2023-10-12,Western,Maize,8.26,0.0,2.83,24.6,64,0.0
12904,2023-10-12,Western,Cassava,20.55,0.0,1.28,27.9,84,0.0
12905,2023-10-12,Western,Cocoa,26.81,0.0,13.26,32.5,264,0.0
12906,2023-10-12,Eastern,Maize,20.0,2028.86,2.56,28.6,436,5193.8816
12907,2023-10-12,Eastern,Cocoa,35.49,451.09,15.33,26.1,66,6915.209699999999
12908,2023-10-13,Greater Accra,Maize,24.2,0.0,2.93,24.2,208,0.0
12909,2023-10-13,Greater Accra,Cassava,18.0,0.0,1.34,32.3,112,0.0
12910,2023-10-13,Greater Accra,Cocoa,18.5,333.33,11.86,32.1,369,3953.2937999999995
12911,2023-10-13,Ashanti,Cassava,8.42,0.0,1.3,27.6,255,0.0
12912,2023-10-13,Ashanti,Cocoa,28.61,548.69,12.58,27.5,87,6902.520200000001
12913,2023-10-13,Northern,Maize,19.51,0.0,3.03,26.4,399,0.0
12914,2023-10-13,Northern,Cocoa,13.7,0.0,13.66,27.3,241,0.0
12915,2023-10-13,Western,Maize,30.9,0.0,2.14,32.9,368,0.0
12916,2023-10-13,Western,Cassava,26.74,0.0,1.36,29.0,203,0.0
12917,2023-10-13,Western,Cocoa,33.58,0.0,12.56,31.7,108,0.0
12918,2023-10-13,Eastern,Maize,27.8,0.0,2.99,32.6,146,0.0
12919,2023-10-13,Eastern,Cassava,22.85,11934.91,1.08,32.1,347,12889.702800000001
12920,2023-10-13,Eastern,Cocoa,18.59,0.0,13.07,26.0,443,0.0
12921,2023-10-14,Greater Accra,Maize,21.11,2011.75,2.59,32.1,480,5210.4325
12922,2023-10-14,Greater Accra,Cocoa,7.74,0.0,11.51,24.7,445,0.0
12923,2023-10-14,Ashanti,Maize,27.74,2221.06,2.98,26.7,215,6618.7588
12924,2023-10-14,Ashanti,Cassava,19.68,0.0,1.33,29.5,459,0.0
12925,2023-10-14,Ashanti,Cocoa,12.54,0.0,12.6,29.1,246,0.0
12926,2023-10-14,Northern,Maize,1.17,1370.59,3.01,26.9,262,4125.4758999999995
12927,2023-10-14,Northern,Cassava,17.09,0.0,1.38,31.5,244,0.0
12928,2023-10-14,Northern,Cocoa,6.25,0.0,14.49,26.8,92,0.0
12929,2023-10-14,Western,Maize,27.49,0.0,2.78,25.5,140,0.0
12930,2023-10-14,Western,Cassava,32.65,16272.18,1.05,29.7,319,17085.789
12931,2023-10-14,Eastern,Maize,26.23,0.0,2.89,33.2,100,0.0
12932,2023-10-14,Eastern,Cassava,3.46,0.0,1.34,26.2,390,0.0
12933,2023-10-14,Eastern,Cocoa,17.62,0.0,12.04,24.5,451,0.0
12934,2023-10-15,Greater Accra,Maize,22.56,0.0,2.5,31.8,408,0.0
12935,2023-10-15,Greater Accra,Cassava,19.77,9458.99,1.05,29.7,147,9931.9395
12936,2023-10-15,Greater Accra,Cocoa,20.38,0.0,13.04,25.9,429,0.0
12937,2023-10-15,Ashanti,Maize,11.18,0.0,2.62,30.9,358,0.0
12938,2023-10-15,Ashanti,Cassava,29.6,0.0,1.1,27.3,361,0.0
12939,2023-10-15,Northern,Maize,6.84,0.0,2.86,29.0,214,0.0
12940,2023-10-15,Northern,Cassava,11.99,9104.83,1.07,30.1,340,9742.1681
12941,2023-10-15,Northern,Cocoa,23.9,0.0,14.91,29.6,375,0.0
12942,2023-10-15,Western,Maize,32.88,0.0,2.48,30.6,386,0.0
12943,2023-10-15,Western,Cassava,31.01,0.0,1.09,32.5,71,0.0
12944,2023-10-15,Western,Cocoa,35.7,354.78,14.58,33.4,440,5172.6924
12945,2023-10-15,Eastern,Maize,10.42,1936.93,2.49,31.2,140,4822.9557
12946,2023-10-15,Eastern,Cassava,15.8,11373.69,1.09,32.1,447,12397.322100000001
12947,2023-10-15,Eastern,Cocoa,24.57,294.42,11.79,27.9,317,3471.2118
12948,2023-10-16,Greater Accra,Maize,8.99,0.0,2.89,26.0,168,0.0
12949,2023-10-16,Greater Accra,Cassava,9.75,0.0,1.07,25.7,185,0.0
12950,2023-10-16,Greater Accra,Cocoa,15.14,0.0,13.3,28.0,137,0.0
12951,2023-10-16,Ashanti,Maize,25.71,2563.1,2.59,29.9,305,6638.428999999999
12952,2023-10-16,Ashanti,Cassava,8.35,0.0,1.29,28.2,151,0.0
12953,2023-10-16,Ashanti,Cocoa,40.34,0.0,14.18,24.5,427,0.0
12954,2023-10-16,Northern,Maize,3.07,1171.66,2.67,24.1,324,3128.3322000000003
12955,2023-10-16,Northern,Cassava,14.24,0.0,1.47,31.9,393,0.0
12956,2023-10-16,Western,Maize,13.45,2455.97,2.61,28.0,372,6410.081699999999
12957,2023-10-16,Western,Cassava,27.21,12826.31,1.19,26.0,224,15263.308899999998
12958,2023-10-16,Western,Cocoa,45.48,412.67,14.69,28.6,496,6062.1223
12959,2023-10-16,Eastern,Maize,20.93,0.0,2.72,26.9,412,0.0
12960,2023-10-16,Eastern,Cocoa,29.2,428.96,12.91,28.3,294,5537.8736
12961,2023-10-17,Greater Accra,Maize,0.0,0.0,2.99,32.2,231,0.0
12962,2023-10-17,Greater Accra,Cassava,22.37,0.0,1.28,31.9,346,0.0
12963,2023-10-17,Greater Accra,Cocoa,1.8,292.2,15.34,32.7,83,4482.348
12964,2023-10-17,Ashanti,Cassava,13.33,0.0,1.08,25.4,285,0.0
12965,2023-10-17,Ashanti,Cocoa,23.22,0.0,15.13,24.6,81,0.0
12966,2023-10-17,Northern,Cocoa,6.15,0.0,13.27,27.6,358,0.0
12967,2023-10-17,Western,Cassava,21.5,0.0,1.35,24.9,287,0.0
12968,2023-10-17,Western,Cocoa,51.48,0.0,12.71,30.5,368,0.0
12969,2023-10-17,Eastern,Maize,16.23,2405.81,2.65,26.4,342,6375.3965
12970,2023-10-17,Eastern,Cassava,12.83,0.0,1.29,29.9,300,0.0
12971,2023-10-17,Eastern,Cocoa,31.89,0.0,12.29,32.6,305,0.0
12972,2023-10-18,Greater Accra,Cassava,23.19,0.0,1.41,27.9,133,0.0
12973,2023-10-18,Greater Accra,Cocoa,9.46,0.0,14.77,25.1,189,0.0
12974,2023-10-18,Ashanti,Maize,22.38,0.0,2.41,25.5,203,0.0
12975,2023-10-18,Ashanti,Cassava,6.01,9285.61,1.48,33.5,435,13742.702800000001
12976,2023-10-18,Ashanti,Cocoa,24.41,0.0,13.03,32.1,299,0.0
12977,2023-10-18,Northern,Maize,10.56,0.0,2.98,27.3,88,0.0
12978,2023-10-18,Northern,Cassava,16.15,0.0,1.19,31.9,246,0.0
12979,2023-10-18,Northern,Cocoa,23.64,0.0,13.06,25.8,447,0.0
12980,2023-10-18,Western,Maize,21.69,0.0,2.61,29.9,278,0.0
12981,2023-10-18,Western,Cocoa,43.06,0.0,14.14,29.5,128,0.0
12982,2023-10-18,Eastern,Maize,30.85,0.0,2.78,25.8,324,0.0
12983,2023-10-18,Eastern,Cassava,30.75,0.0,1.45,30.1,189,0.0
12984,2023-10-18,Eastern,Cocoa,32.91,0.0,12.58,30.9,379,0.0
12985,2023-10-19,Greater Accra,Maize,6.74,1421.98,2.65,25.1,141,3768.247
12986,2023-10-19,Greater Accra,Cassava,11.33,0.0,1.33,27.9,292,0.0
12987,2023-10-19,Greater Accra,Cocoa,12.62,0.0,13.43,29.9,313,0.0
12988,2023-10-19,Ashanti,Maize,35.09,2254.41,2.96,28.1,383,6673.053599999999
12989,2023-10-19,Ashanti,Cassava,27.36,0.0,1.31,31.8,239,0.0
12990,2023-10-19,Ashanti,Cocoa,33.89,0.0,11.42,29.5,259,0.0
12991,2023-10-19,Northern,Maize,11.9,1798.17,2.78,25.5,121,4998.9126
12992,2023-10-19,Northern,Cassava,2.94,0.0,1.4,27.6,393,0.0
12993,2023-10-19,Northern,Cocoa,23.81,0.0,12.58,28.0,388,0.0
12994,2023-10-19,Western,Maize,41.58,0.0,2.93,28.4,498,0.0
12995,2023-10-19,Western,Cocoa,29.29,0.0,10.73,24.1,131,0.0
12996,2023-10-19,Eastern,Maize,10.71,0.0,2.93,32.3,214,0.0
12997,2023-10-19,Eastern,Cocoa,7.83,0.0,13.06,28.0,359,0.0
12998,2023-10-20,Greater Accra,Maize,21.24,0.0,2.63,32.5,304,0.0
12999,2023-10-20,Greater Accra,Cassava,7.13,0.0,1.03,24.6,485,0.0
13000,2023-10-20,Greater Accra,Cocoa,8.55,0.0,13.57,28.5,466,0.0
